asin,title,category_primary,all_categories,price,recovered_image_url,canonical_source_url,url_count,has_clean_url,has_trashed_dupe
B08NFCW4WY,"LEGO Star Wars Darth Vader Helmet Building Set, Mask Model Kit for Adults to Build and Display, Collectible Star Wars Home DÃ©cor, Gift Idea for Classic Star Wars Fans, 75304",hobbies-stuff,hobbies-stuff,63.99,https://m.media-amazon.com/images/I/511XYcZxKEL.jpg,https://techwhizmart.com/product/lego-star-wars-darth-vader-helmet-75304-building-set-for-adults-834-pieces__trashed/,1,False,True
B08NFB5CQ7,"LEGO Star Wars Imperial Probe Droid 75306 Collectible Building Toy, New 2021 (683 Pieces), Multicolor",hobbies-stuff,hobbies-stuff,69.99,https://m.media-amazon.com/images/I/51nW7eNLbFL.jpg,https://techwhizmart.com/product/lego-star-wars-imperial-probe-droid-75306-collectible-building-toy-new-2021-683-pieces-multicolor__trashed/,1,False,True
B09JKY1FF2,"LEGO Star Wars Luke Skywalker Red 5 Helmet for Adults 75327, Buildable Display Model, Collectible Decor for Home or Office, Great Birthday for Husband, Wife, and Any Star Wars Fans",hobbies-stuff,hobbies-stuff,59.99,https://m.media-amazon.com/images/I/51SMUWaI8rL.jpg,https://techwhizmart.com/product/lego-star-wars-luke-skywalker-red-five-helmet-75327-building-set-for-adults-675-pieces__trashed/,1,False,True
B08Z8JLGZC,"LEGO Star Wars R2-D2 75308 Droid Building Set for Adults, Collectible Display Model with Luke Skywalkerâs Lightsaber, Great Birthday for Husbands, Wives, Any Star Wars Fans",hobbies-stuff,hobbies-stuff,234.50,https://m.media-amazon.com/images/I/51xUIXnMqDL.jpg,https://techwhizmart.com/product/lego-star-wars-r2-d2-75308-building-set-for-adults-2314-pieces__trashed/,1,False,True
B09JKZM4CM,"LEGO Star Wars The Mandalorian Helmet 75328 Buildable Model Kit, Display Collectible Decoration Set for Adults, Men, Women, Mom, Dad, Collectible Gift Idea",hobbies-stuff,hobbies-stuff,55.99,https://m.media-amazon.com/images/I/51zvLknR-JL.jpg,https://techwhizmart.com/product/lego-star-wars-the-mandalorian-helmet-75328-building-set-for-adults-584-pieces__trashed/,1,False,True
B09TC1F9GF,"Lego Marvel I am Groot 76217 Building Toy Set - Action Figure from The Guardians of The Galaxy Movies, Baby Groot Model for Play and Display, Great for Kids, Boys, Girls, and Avengers Fans Ages 10+",hobbies-stuff,hobbies-stuff,42.27,https://m.media-amazon.com/images/I/51F8Q+13jGL.jpg,https://techwhizmart.com/product/lego-marvel-i-am-groot-76217-building-toy-set-for-kids-boys-and-girls-ages-10-476-pieces__trashed/,1,False,True
B09Q4F4VK4,"Lego Star Wars Death Star Trench Run Diorama 75329 Set for Adults, Room DÃ©cor Memorabilia Gift with Darth Vaderâs TIE Advanced Fighter",hobbies-stuff,hobbies-stuff,69.99,https://m.media-amazon.com/images/I/5198Kb3ZGEL.jpg,https://techwhizmart.com/product/lego-star-wars-death-star-trench-run-diorama-75329-building-set-for-adults-665-pieces__trashed/,1,False,True
B08NFDBV35,"Lego Star Wars Scout Trooper Helmet 75305 Collectible Building Toy, New 2021 (471 Pieces)",hobbies-stuff,hobbies-stuff,90.99,https://m.media-amazon.com/images/I/51pGMs7tziL.jpg,https://techwhizmart.com/product/lego-star-wars-scout-trooper-helmet-75305-collectible-building-toy-new-2021-471-pieces__trashed/,1,False,True
B0B92VL6YN,"MERACH Indoor Cycling Bike, Exercise Bike for Home with Magnetic/Auto Resistance, Bluetooth Stationary Bike with APP Data Tracking, and Tablet Holder",hobbies-stuff,hobbies-stuff,289.99,https://m.media-amazon.com/images/I/41VeUgq7IEL.jpg,https://techwhizmart.com/product/indoor-cycling-bike-merach-exercise-bike-for-home-with-magnetic-resistance-bluetooth-stationary-bike-ipad-holder-cc__trashed/,1,False,True
B09KV8L7WN,"MOCVOO Drones with Camera for Adults Kids, Foldable RC Quadcopter, Helicopter Toys, 1080P FPV Video Drone for Beginners, 2 Batteries, Carrying Case, One Key Start, Altitude Hold,Headless Mode,3D Flips",hobbies-stuff,drones;hobbies-stuff,25.99,https://m.media-amazon.com/images/I/41fbkaQBIeL.jpg,https://techwhizmart.com/product/mocvoo-drones-with-camera-for-adults-kids-foldable-rc-quadcopter-helicopter-toys-1080p-fpv-video-drone-for-beginners-2-batteries-carrying-case-one-key-start-altitude-holdheadless-mode3d-flips__trashed/,1,False,True
B00JGRBSS6,Marcy 150-lb Multifunctional Home Gym Station for Total Body Training,hobbies-stuff,hobbies-stuff,599.99,https://m.media-amazon.com/images/I/41ChxxKqiYL.jpg,https://techwhizmart.com/product/marcy-150-lb-multifunctional-home-gym-station-for-total-body-training__trashed/,1,False,True
B07HHF5QM7,"Marcy 3 in 1 Smith Machine Home Gym System with Upper and Lower Dual Cable Crossovers and Adjustable Bench for Full Body Training, Black",hobbies-stuff,hobbies-stuff,1299.00,https://m.media-amazon.com/images/I/51p7pHMWK0S.jpg,https://techwhizmart.com/product/marcy-pro-smith-machine-home-gym-system-with-upper-and-lower-dual-cable-crossovers-and-adjustable-bench-for-full-body-training__trashed/,1,False,True
B002KV1MJU,Marcy Home Fitness Personal Exercise Bike with Adjustable Magnetic Resistance for Cardio Workout and Cycle Training,hobbies-stuff,hobbies-stuff,187.46,https://m.media-amazon.com/images/I/41dQHNAbvzL.jpg,https://techwhizmart.com/product/marcy-recumbent-exercise-bike-with-resistance-me-709__trashed/,1,False,True
B0090OKEB2,Marcy Multifunction Steel Home Gym 150lb Weight Stack Machine,hobbies-stuff,hobbies-stuff,499.99,https://m.media-amazon.com/images/I/41bnqMALfyL.jpg,https://techwhizmart.com/product/marcy-multifunction-steel-home-gym-150lb-weight-stack-machine__trashed/,1,False,True
B076ZTRSZG,"Marcy Pro Deluxe Cage System with Weightlifting Bench All-in-One Home Gym Equipment PM-5108,Black/Silver",hobbies-stuff,hobbies-stuff,349.99,https://m.media-amazon.com/images/I/41EdtLD8sEL.jpg,https://techwhizmart.com/product/marcy-pro-deluxe-cage-system-with-weightlifting-bench-all-in-one-home-gym-equipment-pm-5108__trashed/,1,False,True
B0041NM0ZU,Marcy Smith Cage Machine with Workout Bench and Weight Bar Home Gym Equipment SM-4008,hobbies-stuff,hobbies-stuff,999.00,https://m.media-amazon.com/images/I/41cwrWe0OxL.jpg,https://techwhizmart.com/product/marcy-smith-cage-machine-with-workout-bench-and-weight-bar-home-gym-equipment-sm-4008__trashed/,1,False,True
B01KIIGKRK,"Matty's Toy Stop Deluxe 20"" Wooden Table Top Air Hockey (Extra Pucks) & Foosball (Soccer) (Extra Balls) Games Gift Set Bundle - 2 Pack",hobbies-stuff,hobbies-stuff,69.95,https://m.media-amazon.com/images/I/519YYiK-RJL.jpg,https://techwhizmart.com/product/mattys-toy-stop-deluxe-20-wooden-table-top-air-hockey-extra-pucks-foosball-soccer-extra-balls-games-gift-set-bundle-2-pack__trashed/,1,False,True
B09JXK7SHG,"Matty's Toy Stop Deluxe Wooden 16"" Mini Table Top Air Hockey (Extra Pucks) & Foosball (Soccer) (Extra Balls) Games Gift Set Bundle - 2 Pack",hobbies-stuff,hobbies-stuff,44.95,https://m.media-amazon.com/images/I/51gSapiDv8L.jpg,https://techwhizmart.com/product/mattys-toy-stop-deluxe-wooden-16-mini-table-top-air-hockey-extra-pucks-foosball-soccer-extra-balls-games-gift-set-bundle-2-pack__trashed/,1,False,True
B0B82GLNRY,"Mini Drone with Camera for Adults Youth - 1080P HD FPV Camera Drones with 90Â° Adjustable Lens, Gestures Selfie, One Key Start, 360Â° Flips, Toys Gifts RC Quadcopter for Boys Girls with 2 Batteries",hobbies-stuff,drones;hobbies-stuff,49.99,https://m.media-amazon.com/images/I/41sBNzVyqhL.jpg,https://techwhizmart.com/product/mini-drone-with-camera-for-adults-kids-1080p-hd-fpv-camera-drones-with-carrying-case-foldable-drone-remote-control-toys-gifts-rc-quadcopter-for-boys-girls-with-4-batteries-auto-hover-headless__trashed/,1,False,True
B0BCNMWYK8,"NEHEME NH525 Foldable Drones with 1080P HD Camera for Adults, RC Quadcopter WiFi FPV Live Video, Altitude Hold, Headless Mode, One Key Take Off Kids or Beginners 2 Batteries, Upgraded Version",hobbies-stuff,drones;hobbies-stuff,58.99,https://m.media-amazon.com/images/I/41149l9-RaL.jpg,https://techwhizmart.com/product/neheme-nh525-foldable-drones-with-1080p-hd-camera-for-adults-rc-quadcopter-wifi-fpv-live-video-altitude-hold-headless-mode-one-key-take-off-for-kids-or-beginners-with-2-batteries-upgraded-ver__trashed/,1,False,True
B07GG92K1B,"NIBIRU SPORT Ping Pong Paddles Set - Professional Table Tennis Rackets and Balls, Retractable Net with Posts and Storage Case - Pingpong Paddle and Game Table Accessories",hobbies-stuff,hobbies-stuff,32.99,https://m.media-amazon.com/images/I/51EeFTv2OOL.jpg,https://techwhizmart.com/product/nibiru-sport-ping-pong-paddles-set-professional-table-tennis-rackets-and-balls-retractable-net-with-posts-and-storage-case-pingpong-paddle-and-game-table-accessories__trashed/,1,False,True
B08V8M5ZGS,"Niceday Elliptical Machine, Elliptical Exercise Machine for Home with Hyper-Quiet Magnetic Driving System, Elliptical Trainer with 15.5IN-18IN Stride, 16 Resistance Levels, 400LBS Loading Capacity",hobbies-stuff,hobbies-stuff,599.99,https://m.media-amazon.com/images/I/41OKwNEE75S.jpg,https://techwhizmart.com/product/niceday-elliptical-machine-cross-trainer-with-hyper-quiet-magnetic-driving-system-16-resistance-levels-400lb-weight-limit__trashed/,1,False,True
B09NSTL95C,"Niceday Recumbent Exercise Bike, Recumbent Bike for Home, Recumbent Stationary Bike 400LBS Weight Capacity, Magnetic Recumbent Bike with Smart APP, LCD Monitor, Heart Rate Handle",hobbies-stuff,hobbies-stuff,499.99,https://m.media-amazon.com/images/I/41dGwH7FrNL.jpg,https://techwhizmart.com/product/niceday-indoor-recumbent-exercise-bike-workout-equipment-for-home-gym-with-dust-cover-400lbs-weight-capacity__trashed/,1,False,True
B08KBWQ9FJ,NordicTrack Commercial Studio Cycle,hobbies-stuff,hobbies-stuff,1499.99,https://m.media-amazon.com/images/I/41977CnUp7L.jpg,https://techwhizmart.com/product/nordictrack-commercial-studio-cycle__trashed/,1,False,True
B07H162988,"NordicTrack T Series: Perfect Treadmills for Home Use, Walking or Running Treadmill with Incline, Bluetooth Enabled, 300 lbs User Capacity",hobbies-stuff,hobbies-stuff,1299.00,https://m.media-amazon.com/images/I/41hm8bniirL.jpg,https://techwhizmart.com/product/nordictrack-t-series-treadmills__trashed/,1,False,True
B0B2KQKHL5,"Original Peloton Bike | Indoor Stationary Exercise Bike with Immersive 22"" HD Touchscreen",hobbies-stuff,hobbies-stuff,1245.00,https://m.media-amazon.com/images/I/41YOzjtQxtL.jpg,https://techwhizmart.com/product/original-peloton-bike-indoor-stationary-exercise-bike-with-immersive-22-hd-touchscreen__trashed/,1,False,True
B07D7Y2CVC,Pedal Exerciser Mini Exercise Bike for Leg and Arm Cycling Recovery Exercise Low Resistance Portable Bike,hobbies-stuff,hobbies-stuff,39.68,https://m.media-amazon.com/images/I/4157L+nteRL.jpg,https://techwhizmart.com/product/pedal-exerciser-mini-exercise-bike-foot-peddler-for-leg-and-arm-rehab-low-impact-under-desk__trashed/,1,False,True
B0BFWS4N4T,"Potensic ATOM SE GPS Drone with 4K EIS Camera, Under 249g, 62 Mins Flight, 4KM FPV Transmission, Brushless Motor, Max Speed 16m/s, Auto Return, Lightweight and Foldable Drone for Adults, Beginner",hobbies-stuff,drones;hobbies-stuff,249.99,https://m.media-amazon.com/images/I/41J9AtX4q2L.jpg,https://techwhizmart.com/product/potensic-atom-se-fly-more-combo-gps-drone-with-4k-shakevanish-eis-camera-for-adults-and-beginners-quadcopter-with-4km-13123ft-fpv-transmission-auto-return-62mins-flight-time-less-than-0-55lbs__trashed/,1,False,True
B0BCG78LTW,"Potensic P5G Drones with Camera for Adults 4K, GPS Drone for Beginners, FPV 5G WiFi Transmission, Auto Return Home…",hobbies-stuff,drones;hobbies-stuff,169.99,https://m.media-amazon.com/images/I/41a9tlmkuUL.jpg,https://techwhizmart.com/product/potensic-p5g-drones-with-camera-for-adults-4k-gps-drone-for-beginners-fpv-5g-wifi-transmission-auto-return-home-follow-me-40-mins-long-flight__trashed/,1,False,True
B0B633N44L,"RADCLO Mini Drone with Camera - 1080P HD FPV Foldable Drone with Carrying Case, 2 Batteries, 90° Adjustable Lens, One Key Take Off/Land, Altitude Hold, 360° Flip, Drones for Kids, Adults, beginner",hobbies-stuff,drones;hobbies-stuff,46.99,https://m.media-amazon.com/images/I/41TWlwMRU7L.jpg,https://techwhizmart.com/product/radclo-mini-drone-with-camera-1080p-hd-fpv-foldable-drone-with-carrying-case-2-batteries-90-adjustable-lens-one-key-take-off-land-altitude-hold-360-flip-toys-gifts-for-kids-and-adu__trashed/,1,False,True
B099S1SMF6,REDLIRO Electric Treadmill Foldable Exercise Walking Machince for Apartment Home/Office Jogging Compact Folding Easy Assembly 12 Preset Program 2 Wheels LCD Display,hobbies-stuff,hobbies-stuff,289.99,https://m.media-amazon.com/images/I/41GXPl3KtkL.jpg,https://techwhizmart.com/product/redliro-electric-treadmill-foldable-exercise-walking-machince-for-apartment-home-office-jogging-compact-folding-easy-assembly-12-preset-program-2-wheels-lcd-display__trashed/,1,False,True
B08Y5G2G84,"Ruko F11GIM2 Drone with 4K HD Camera for Adults, 9800ft Video Transmission, 3-Axis Gimbal (2-Axis + EIS Anti-shake）Quadcopter with 2 Batteries, Brushless Motor Level 6 Wind Resistance GPS Drone",hobbies-stuff,drones;hobbies-stuff,367.99,https://m.media-amazon.com/images/I/410sRqGVw9L.jpg,https://techwhizmart.com/product/ruko-f11gim2-drone-with-4k-hd-camera-for-adults-9800ft-video-transmission-3-axis-gimbal-2-axis-eis-anti-shake%ef%bc%89quadcopter-with-2-batteries-brushless-motor-level-6-wind-resistance-gps-d__trashed/,1,False,True
B09B9TKQFX,"Ruko U11S Drones with Camera for Adults 4k, Built-in Remote ID, 120Â° FOV, GPS Auto Return, 40 Min Flight, 5G Live Transmission, Foldable Mini FPV Quadcopter for Beginners with Follow Me, Circle Fly",hobbies-stuff,drones;hobbies-stuff,229.99,https://m.media-amazon.com/images/I/41m-E+GprSL.jpg,https://techwhizmart.com/product/ruko-u11s-drones-with-camera-for-adults-4k-40-mins-flight-time-foldable-fpv-gps-drones-for-beginners-with-live-video-follow-me-auto-return-home-encircling-flight2-batteries-and-carrying-case__trashed/,1,False,True
B0B8HN53J3,"SIMREX X900 Drone Optical Flow Positioning RC Quadcopter with 1080P HD Camera, Altitude Hold Headless Mode, Foldable FPV Drones WiFi Live Video 3D Flips 6axis RTF Easy Fly Steady for Learning Matte White",hobbies-stuff,drones;hobbies-stuff,69.99,https://m.media-amazon.com/images/I/41I5oBnOdBL.jpg,https://techwhizmart.com/product/simrex-x900-drone-optical-flow-positioning-rc-quadcopter-with-1080p-hd-camera-altitude-hold-headless-mode-foldable-fpv-drones-wifi-live-video-3d-flips-6axis-rtf-easy-fly-steady-for-learning-m__trashed/,1,False,True
B0B5LBX7YW,"SYMA Drone with Camera 1080P HD FPV Cameras Remote Control Toys RC Quadcopter Helicopter Gifts for Boys Girls Adults Beginners with Altitude Hold, Headless Mode, One Key Start, 3D Flips 2 Batteries",hobbies-stuff,drones;hobbies-stuff,79.99,https://m.media-amazon.com/images/I/41DG7UJOWkL.jpg,https://techwhizmart.com/product/syma-drone-with-camera-1080p-hd-fpv-cameras-remote-control-toys-rc-quadcopter-helicopter-gifts-for-boys-girls-adults-beginners-with-altitude-hold-headless-mode-one-key-start-3d-flips-2-batter__trashed/,1,False,True
B089QNP5KC,"SYMA X500 4K Drone with UHD Camera for Adults, Easy GPS Quadcopter for Beginner with 56mins Flight Time, Brush Motor, 5GHz FPV Transmission, Auto Return Home, Follow Me, Light Positioning, 2 Batteries",hobbies-stuff,drones;hobbies-stuff,199.90,https://m.media-amazon.com/images/I/51-lsU3ZZML.jpg,https://techwhizmart.com/product/syma-x500-4k-drone-with-uhd-camera-for-adults-easy-gps-quadcopter-for-beginner-with-56mins-flight-time-brush-motor-5ghz-fpv-transmission-auto-return-home-follow-me-light-positioning-2-batteri__trashed/,1,False,True
B07QHLM51Q,Sport Squad Flux Magnetic Reversible Soccer & Hockey Tabletop Multi Sport Game Set - Portable Mini Desktop Set - Great…,hobbies-stuff,hobbies-stuff,24.95,https://m.media-amazon.com/images/I/51zUZbv0L3L.jpg,https://techwhizmart.com/product/sport-squad-flux-magnetic-reversible-soccer-hockey-tabletop-multi-sport-game-set-portable-mini-desktop-set-great-for-kids-and-adults-magnet-miniature-table-game__trashed/,1,False,True
B00QIM5CMK,"Sunny Health & Fitness Foldable Manual Treadmill, Compact Cardio Fitness, Durable Non-Electric Incline Exercise, Walking Tread Pad, Transportation Wheels, Non-Slip Handlebars with Digital Monitor",hobbies-stuff,hobbies-stuff,149.00,https://m.media-amazon.com/images/I/31wHwdAobiL.jpg,https://techwhizmart.com/product/sunny-health-fitness-sf-t1407m-foldable-manual-walking-treadmill-gray__trashed/,1,False,True
B09R5R5MR1,Sunny Health & Fitness Magnetic Resistance Recumbent Bike with Optional Exclusive SunnyFit™ App and Smart Bluetooth Connectivity,hobbies-stuff,hobbies-stuff,539.98,https://m.media-amazon.com/images/I/41DP4722l9L.jpg,https://techwhizmart.com/product/sunny-health-fitness-magnetic-resistance-recumbent-bike-with-optional-exclusive-sunnyfit-app-and-smart-bluetooth-connectivity__trashed/,1,False,True
B09R95JWZ9,"Sunny Health & Fitness Premium Folding Incline Treadmill with Pulse Sensors, One-Touch Speed Buttons, Shock Absorption, Optional Bluetooth with Exclusive SunnyFit App",hobbies-stuff,hobbies-stuff,649.99,https://m.media-amazon.com/images/I/41rJ6poSCuL.jpg,https://techwhizmart.com/product/sunny-health-fitness-folding-incline-treadmill-with-optional-exclusive-sunnyfit-app-and-smart-bluetooth-connectivity__trashed/,1,False,True
B01NCUO4E9,"Sunny Health & Fitness Premium Treadmill with Auto Incline, Dedicated Speed Buttons, Double Deck Technology, Digital Performance Display, BMI Calculator & Pulse Sensors with Optional SunnyFit App",hobbies-stuff,hobbies-stuff,398.00,https://m.media-amazon.com/images/I/41G937b0enL.jpg,https://techwhizmart.com/product/sunny-health-fitness-sf-t7515-smart-treadmill-with-auto-incline-speakers-bluetooth-lcd-and-pulse-monitor-phone-function-240-lb-max-weight-grey__trashed/,1,False,True
B002CVU2HG,Sunny Health & Fitness Pro Series,hobbies-stuff,hobbies-stuff,330.99,https://m.media-amazon.com/images/I/41JabsjKurL.jpg,https://techwhizmart.com/product/sunny-health-fitness-sf-b901-pro-indoor-cycling-exercise-bike__trashed/,1,False,True
B017L1UOJC,"Sunnydaze 48-Inch Foosball Table for Home, Game Room with 2 Balls - Standard Size Soccer Tabletop",hobbies-stuff,hobbies-stuff,179.00,https://m.media-amazon.com/images/I/41hU+z8mNiL.jpg,https://techwhizmart.com/product/sunnydaze-48-inch-mid-size-indoor-foosball-table-freestanding-arcade-table-soccer-game-for-rec-room-den-and-home-includes-2-balls__trashed/,1,False,True
